stock_exchange,corp_ticker,corp_name_listed,corp_name_local,corp_name_en,corp_id,biz_id,date_founded,date_listed,status_listing,ceo_name,addr_local,homepage,tel_no,fax_no,settle_period
Y,005680,삼영전자공업,삼영전자공업(주),"SAMYOUNG ELECTRONICS CO.,LTD",1311110000205.0,1298100372,19680820,1976/12/28,ac,"변동준, 김성수(각자 대표이사)",경기도 성남시 중원구  사기막골로 47 (상대원동),www.samyoung.co.kr,031-743-6701,031)756-3030,12
Y,023000,삼원강재,(주)삼원강재,"SAMWONSTEEL Co.,Ltd.",1746110014924.0,5068112319,19920721,2011/07/22,ac,"장범석, 박민희(각자대표)",경상북도 포항시 남구  대송면 철강산단로66번길 40,www.samwon-steel.co.kr,054-278-1983-8,054-279-3597,12
Y,004380,삼익THK,삼익THK(주),"SAMICK THK CO.,LTD",1701110000935.0,5038110869,19651005,1989/09/26,ac,진영환,대구광역시 달서구  성서동로 163,www.samickthk.co.kr,053-665-7000,053)586-3132,12
Y,002450,삼익악기,(주)삼익악기,"SAMICK MUSICAL INSTRUMENTS CO.,LTD",1201110001818.0,1228101045,19730104,1988/09/30,ac,"김종섭, 김민수",충청북도 음성군  소이면 소이로 313,www.samick.co.kr,043-1688-3151,070-7950-0602,12
K,032280,삼일,(주)삼일,SamIl,1746110001244.0,5068100754,19751223,1997/03/15,ac,"강승엽,안인수(각자대표)",경상북도 포항시 남구 대송면 송덕로 125-15(옥명리),www.samil31.co.kr,054-289-1061,054 -286 -6321,12
K,002290,삼일기업공사,(주)삼일기업공사,"SAMIL ENTERPRISE CO., LTD.",1101110012825.0,2208128542,19580205,1992/11/30,ac,박종웅,서울특별시 강남구  언주로 329,www.samilenter.com,02  -564 -3131,02  -564 -3139,12
Y,004440,삼일씨엔에스,(주)삼일씨엔에스,"SAMIL C&S CO.,LTD",1101110061228.0,1028137869,19651231,2016/03/30,ac,윤성용,"경기도 화성시 동탄대로23길 121 21층(영천동, 동탄우미뉴브)",www.esamil.com,031-8080-6725,02-311-3399,12
Y,000520,삼일제약,삼일제약(주),"SAMIL PHARMACEUTICAL CO.,LTD",1101110016679.0,1148116848,19471007,1985/05/29,ac,허승범,"서울특별시 서초구  효령로 155 (방배동, 삼일제약 사옥)",www.samil-pharm.com,02-520-0300,588-0988,12
Y,009770,삼정펄프,삼정펄프(주),"SAM JUNG PULP CO.,LTD.",1347110000333.0,1258100201,19740409,2006/10/17,ac,전성오,경기도 평택시 고덕면 해창리 250,www.sjpulp.com,02-743-7071,,12
K,037460,삼지전자,삼지전자(주),"SAMJI ELECTRONICS CO., LTD.",1101110300303.0,1198101883,19810724,1999/12/16,ac,"각자대표이사 박두진, 이태훈",경기도 화성시 금곡로 63-27 삼지전자,www.samjielec.co.kr,02-850-8031,02-850-8080,12
K,032750,삼진,(주)삼진,Samjin,1341110005351.0,1238105888,19760715,1997/07/14,ac,김승철,경기도 안양시 만안구  안양천서로 81 (주)삼진,www.samjin.com,031-467-5800,0314493985,12
K,054090,삼진엘앤디,(주)삼진엘앤디,SAMJIN LND COMPANY LIMITED,1348110004664.0,1248134479,19870106,2004/02/06,ac,이명종,경기도 화성시 동탄면 동탄기흥로 64-17,samjin.co.kr,031-379-2000,031-376-5830,12
Y,005500,삼진제약,삼진제약(주),"SAMJIN PHARMACEUTICAL CO.,LTD",1101110088652.0,1058100769,19680418,1988/06/18,ac,"최지현, 조규석",서울특별시 마포구  와우산로 121 삼진제약사옥,www.samjinpharm.co.kr,02-3140-0700,02-392-5312,12
K,000250,삼천당제약,삼천당제약(주),SAM CHUN DANG PHARM CO. LTD,1348110003327.0,1248104295,19431229,2000/10/04,ac,전인석,경기도 화성시 향남읍 제약공단2길 71,www.scd.co.kr,02-2046-1100,02-2046-1101,12
Y,004690,삼천리,삼천리(주),"SAMCHULLY CO.,LTD",1101110005929.0,1168100755,19660707,1976/12/23,ac,"이찬의, 유재권","서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)",www.samchully.co.kr,02-368-3300,02-368-5042,12
K,024950,삼천리자전거,삼천리자전거(주),"SAMCHULY BICYCLE CO., LTD",1101110250136.0,1198107359,19790323,1995/01/04,ac,조현문,서울특별시 강남구 테헤란로 445 (삼성동),www.samchuly.co.kr,02  -2194-3021,0234485484,12
K,038500,삼표시멘트,(주)삼표시멘트,"SAMPYO Cement Co., Ltd.",1101110738637.0,2298104571,19901222,2001/02/01,ac,"배동환, 이원진(각자대표)",강원도 삼척시  동양길 20,www.sampyocement.co.kr,033-571-7000,02-6270-5196,12
K,437730,삼현,(주)삼현,"SAMHYUN CO.,LTD",1901110012514.0,6098109210,19880901,2024/03/21,ac,"황성호, 박기원",경상남도 창원시 의창구 죽전로 45,www.samhyun.co.kr,055-294-0011,055-296-9695,12
K,017480,삼현철강,삼현철강(주),"SAMHYUN STEEL Co., Ltd",1901110005551.0,6098105081,19840124,2001/01/09,ac,조 윤 선,경상남도 창원시 의창구 평산로70번길 36 -,www.samsteel.co.kr,055 -252 -6060,055-252-7108,12
Y,010960,삼호개발,삼호개발(주),SAMHO DEVELOPMENT CO,1101110190340.0,2208114806,19760115,2005/05/12,ac,"심재범, 이영열",충청남도 당진시  면천면 면천로 183,www.samhodev.co.kr/,02-2046-7722,02-556-5777,12
K,046390,삼화네트웍스,(주)삼화네트웍스,"SAMHWA NETWORKS Co.,Ltd.",1101110809595.0,1148155119,19911012,2001/01/11,ac,"공동대표이사 안제현, 신상윤",서울특별시 마포구 매봉산로2안길 8 -,www.shnetworks.co.kr,02-3454-1500,02-2191-3883,12
Y,004450,삼화왕관,삼화왕관(주),"SAMHWA CROWN & CLOSURE CO.,LTD",1341110003462.0,1388103179,19650502,1976/05/28,ac,고기영,경기도 안산시 단원구  강촌로 140 삼화왕관(주),www.samhwa.co.kr,031-490-8400,02)510-4489,12
Y,009470,삼화전기,삼화전기(주),"SAMWHA ELECTRIC CO.,LTD",1501110000856.0,3158100390,19731210,1986/11/24,ac,"오영주, 박종온",충청북도 청주시 흥덕구  봉명로 3 (복대동),www.samwha.co.kr,043-261-0200,043-263-5635,12
Y,011230,삼화전자공업,삼화전자공업(주),"SAMWHA ELECTRONICS CO.,LTD",1348110000563.0,1248102768,19760401,1987/05/25,ac,"오영주, 이건화",경기도 용인시 처인구  남사면 경기동로 215 삼화전자공업(주),www.samwha.co.kr,031-374-5501,02-546-7354,12
Y,001820,삼화콘덴서공업,삼화콘덴서공업(주),"SAMWHA CAPACITOR CO.,LTD",1345110003696.0,1358102429,19560814,1976/06/26,ac,"오영주, 박진",경기도 용인시 처인구  남사면 경기동로 227,www.samwha.com,031-332-6441,031-332-7661,12
Y,000390,삼화페인트공업,삼화페인트공업(주),"SAMHWA PAINT INDUSTRIAL CO.,LTD",1101110014433.0,1348117477,19460409,1993/09/10,ac,"류기붕,배맹달(각자대표)",경기도 안산시 단원구  별망로 178,www.samhwa.com,031-499-0394-6,031-499-0399,12
K,027580,상보,(주)상보,"SANGBOCo.,Ltd",1243110024177.0,1368102854,19890401,2007/10/01,ac,김상근,경기도 김포시 통진읍 대서명로 50,www.sangbogroup.com,031-987-9900,031-989-0784,12
K,038540,상상인,(주)상상인,"Sangsangin Co., Ltd.",1201110050104.0,1228118380,19890223,2000/08/18,ac,"유준원, 이민식(각자 대표이사)",경기도 성남시 분당구 황새울로 358 -,www.sangsanginworld.co.kr,02-2167-8500,0221678600,12
Y,001290,상상인증권,(주)상상인증권,"SANGSANGININVESTMENT&SECURITIES CO.,LTD.",1101110031560.0,1168114318,19540830,1988/09/23,ac,주 원,서울특별시 영등포구 여의대로 108 파크원 타워1,www.sangsanginib.com,02-1566-0900,02-6357-7017,12
Y,041650,상신브레이크,상신브레이크(주),SANGSIN BRAKE,1741110000527.0,5148103617,19750813,2004/10/27,ac,박세종,대구광역시 달성군 논공읍 논공중앙로33길 10,www.sangsin.com,053-616-9555,053-616-9559,12
K,091580,상신이디피,상신이디피(주),"SANGSINENERGYDISPLAYPRECISIONCO.,LTD",1348110016007.0,1248117179,19920128,2007/05/23,ac,"김일부, 김민철 (각자대표)",충청남도 천안시 서북구 직산읍 4산단6길 57 -,www.ssedp.co.kr,041-583-5027,041-583-5018,12
K,263810,상신전자,상신전자(주),"SANGSHIN ELECTRONICS CO., LTD.",1341110025060.0,1388105124,19880701,2017/10/16,ac,김승천,경상남도 김해시 진영읍 본산로269번길 16-34 -,www.sangshin-e.com,055-343-3826,055-345-9647,12
K,089980,상아프론테크,(주)상아프론테크,"SANG-A  FRONTEC CO., LTD.",1201110038209.0,1228116548,19860321,2011/07/21,ac,"이상원, 이상열(각자 대표이사)",인천광역시 남동구  남동대로369번길 18,www.sftc.co.kr,032-451-7700,032-451-7707,12
K,042940,상지건설,(주)상지건설,"Sangji Construction, Inc.",1311110004554.0,1298104500,19790621,2000/10/19,ac,김영신,"서울특별시 강남구 학동로31길 12 5층(논현동, 벤쳐캐슬빌딩)",www.sangji.co.kr,02-517-5174,070-4850-8065,12
K,042600,새로닉스,(주)새로닉스,"SERONICS. CO., LTD.",1753110000762.0,5138101294,19681221,2002/10/01,ac,박시환,경상북도 구미시  수출대로9길 36 (주)새로닉스,www.seronics.co.kr,054-463-7945,054-461-0754,12
Y,075180,새론오토모티브,새론오토모티브(주),SAERONAUTOMOTIVE CORPORRATION,1615110030026.0,3128135376,19990331,2005/10/21,ac,"박도순, 쿠마카와 테츠야",충청남도 천안시 동남구 병천면 가전5길 133,www.saeronauto.co.kr,041-560-4114,041-560-9219,12
K,107600,새빗켐,(주)새빗켐,"Sebitchem Co., LTD",1713110007259.0,5108110800,20010620,2022/08/04,ac,이승진,경상북도 김천시 공단로 98,www.sebitchem.com,054-431-3586,054-432-4238,12
K,411080,샌즈랩,주식회사 샌즈랩,SANDS LAB Inc.,1101113108465.0,1108168136,20041101,2023/02/15,ac,김기홍,경기도 과천시 과천대로7나길 25 12층,www.sandslab.io,02-704-7502,02-704-7508,12
K,252990,샘씨엔에스,(주)샘씨엔에스,"SEMCNS Co., Ltd.",1311110449718.0,5738700343,20160610,2021/05/20,ac,최정혁(단독 대표이사),"경기도 성남시 분당구 판교로255번길 28, 8층(삼평동, DHK솔루션빌딩) -",www.semcns.com,031-546-7000,031-546-7090,12
Y,007540,샘표,샘표(주),SEMPIO COMPANY,1101110123797.0,2178100359,19711209,1976/06/29,ac,박진선,서울특별시 중구 충무로 2,www.sempio.com,02-3393-5500,02-2279-9516,12
Y,248170,샘표식품,샘표식품(주),SEMPIO FOODS COMPANY,1101116110045.0,4468700473,20160704,2016/08/09,ac,박진선,"서울특별시 중구 충무로 2 8층 (필동1가, 매일경제빌딩)",www.sempio.com,02-3393-5500,02-2279-9516,12
K,378800,샤페론,주식회사 샤페론,Shaperon Inc.,1101113977050.0,1018642705,20081001,2022/10/19,ac,성승용,서울특별시 강남구 자곡로 174-10 강남에이스타워 606호(자곡동),shaperon.com,02-6083-8315,02-6083-8318,12
K,294630,서남,(주)서남,"SuNAM Co., Ltd.",1311110128338.0,1298178832,20041117,2020/02/20,ac,문승현,경기도 안성시 원곡면 승량길 52,www.i-sunam.com,031-655-4336,031-655-4338,12
K,038070,서린바이오,(주)서린바이오사이언스,"SeouLinBioscienceCO.,LTD.",1101110998124.0,2138604488,19940401,2005/10/25,ac,"황을문, 강미옥 (각자 대표이사)",경기도 성남시 분당구 삼평동 694-1 코리아바이오파크(KOREA BIO PARK) A동 4층,www.seoulin.co.kr,031-628-3000,031-628-3007,12
K,006730,서부T&D,(주)서부티엔디,"Seobu T&D Co.,Ltd",1101110256788.0,1178101927,19790713,1995/10/06,ac,승만호,서울특별시 양천구  신정로 167,,02  -2689 -0035,0226890030,12
K,079650,서산,(주)서산,SeoSanCo.Ltd.,2042110000370.0,4108100453,19740216,2005/01/21,ac,염종학,광주광역시 광산구  하남산단4번로 143,www.seo-san.co.kr,(062)950-5000,062-951-4222,12
K,100660,서암기계공업,서암기계공업(주),"SEOAM MACHINERY INDUSTRY CO., LTD",2042110000784.0,4108101068,19780215,2011/12/19,ac,"권영호, 권형록 (각자 대표이사)",광주광역시 광산구  하남산단8번로 127-15 (안청동),smiltd.co.kr,062-960-5000,062-951-6735,12
Y,007860,서연,(주)서연,SEOYON CO. LTD,1101110129026.0,1138101115,19720421,1989/09/09,ac,유양석,경기도 안양시 동안구 부림로170번길 41-22(관양동) -,www.seo-yon.com,031-420-3000,031-420-3100,12
Y,200880,서연이화,(주)서연이화,"SEOYON E-HWA CO.,LTD.",1101115455476.0,2208882958,20140702,2014/08/08,ac,강용석,경기도 안양시 동안구 부림로170번길 41-22 (관양동),www.seoyoneh.com,031-420-3200,031-420-3170,12
K,019770,서연탑메탈,(주)서연탑메탈,"SEOYON TOPMETAL CO., LTD.",1101110519003.0,1398102284,19870205,2011/06/24,ac,최원재,"인천광역시 남동구  청능대로410번길 40 고잔동,남동공단",www.seoyontop.com,032-820-3216,032-816-3484,12
Y,017390,서울도시가스,서울도시가스(주),"SEOUL CITY GAS CO.,LTD",1101110360399.0,1098131605,19831128,1995/08/18,ac,공동대표이사 진용민 공동대표이사 황주석,서울특별시 강서구 공항대로 607 (염창동),www.seoulgas.co.kr,02-810-8000,3660-8077,12
K,043710,서울리거,(주)서울리거,"SEOULEAGUER CO., LTD.",1243110031007.0,1398112555,19910302,2002/07/11,ac,이재규,"서울특별시 구로구 디지털로 243 709호(구로동, 지하이시티)",www.seouleaguer.net,02-2138-5281,02-3446-4870,12
K,092190,서울바이오시스,서울바이오시스(주),"SEOUL VIOSYS CO., LTD.",1350110122156.0,1348178872,20020125,2020/03/06,ac,"이정훈, 강지훈 (각자대표)",경기도 안산시 단원구 산단로163번길 65-16 (원시동),www.seoulviosys.com/kr/,031-1566-2771,031-500-7702,12
K,046890,서울반도체,서울반도체(주),"SEOUL SEMICONDUCTOR CO., LTD.",1101110522436.0,1128113675,19870305,2002/01/17,ac,"이정훈, 김홍민",경기도 안산시 단원구 산단로 163번길 97-11,www.seoulsemicon.com,031-1566-2771,02-500-7600,12
Y,031210,서울보증보험,서울보증보험(주),Seoul Guarantee Insurance Company,1101110099774.0,1208113002,19690219,2025/03/14,ac,이명순,서울특별시 종로구 김상옥로 29,www.sgic.co.kr,02-3671-7000,02-3671-7438,12
Y,004410,서울식품공업,서울식품공업(주),"SEOUL FOOD IND CO.,LTD",1101110059702.0,1348107983,19551017,1973/12/28,ac,서성훈,충청북도 충주시 충원대로 862,seoul-food.co.kr,043-720-7000,03454917911,12
K,063170,서울옥션,(주)서울옥션,SeoulAuctionCo.Ltd..,1101111627011.0,1018146818,19981230,2008/07/01,ac,이옥경,서울 종로구 평창동 98,www.seoulauction.com,02-395-0330~4,02-395-4419,12
K,027040,서울전자통신,서울전자통신(주),SEOUL ELECTRONICS & TELECOM,1243110009781.0,1308110787,19830617,1999/12/03,ac,남화성,인천광역시 부평구 새벌로 4사무동 4층,www.seoulset.com,032-723-4111,032-723-4112,12
K,018680,서울제약,(주)서울제약,"SEOUL PHARMA CO.,LTD",1301110008721.0,1338130405,19851223,2000/08/18,ac,"윤동현, 신봉환 (각자대표)",충청북도 청주시 흥덕구 오송읍 오송생명6로 124-31 서울제약 오송공장,www.seoulpharma.com,02-3470-2300,0234702395,12
K,036120,서울평가정보,서울평가정보(주),Seoul Information Service Inc.,1101110853419.0,1148147958,19920423,1999/12/07,ac,고인묵,서울특별시 영등포구 국회대로70길 23 -,www.sci.co.kr,02  -3445-5000,0234491544,12
Y,021050,서원,(주)서원,"SEOWON CO.,LTD",1350110029881.0,1348101655,19880907,1996/01/30,ac,"조시영, 조경호, 박주황","경기도 안산시 단원구  산단로67번길 94  (목내동, (주)서원)",www.swbrass.co.kr,031-365-8700,(031)491-6577,12
K,093920,서원인텍,(주)서원인텍,"SEOWONINTECH.CO.,LTD",1351110045041.0,1238144144,19830815,2007/12/20,ac,김재윤,경기도 군포시 공단로140번길 32-15 -,seowonintech.co.kr,031-428-9500,031-428-9598,12
K,189860,서전기전,(주)서전기전,"SEOJEON ELECTRIC MACHINERY Co.,Ltd.",1101110816938.0,1348121423,19911118,2014/12/24,ac,이상권,경기도 이천시 대월면 대월로 667번길 38-19 (주)서전기전 (이천대월 일반산업단지 내),www.sjem.co.kr,02-2223-1000,031-421-5539,12
K,178320,서진시스템,(주)서진시스템,"SEOJIN SYSTEM CO.,LTD",1201110447781.0,1228197712,20071030,2017/03/27,ac,전동규,경기도 부천시 오정구 산업로 20-22 &nbsp,seojinsystem.net,032-506-2760,0325065760,12
K,122690,서진오토모티브,(주)서진오토모티브,"Seojin Automotive Co.,Ltd.",1101114264828.0,1078730882,20100119,2010/05/25,ac,고만윤,경기도 시흥시 공단1대로 313,www.secoautomotive.com,031-496-1500,031-499-7761,12
K,140070,서플러스글로벌,(주)서플러스글로벌,"SurplusGLOBAL,Inc.",1101111921140.0,1208602460,20000328,2017/01/25,ac,김정웅,경기도 용인시 처인구 남사읍 서촌로 56 -,www.surplusglobal.com,031-728-1400,031-728-1401,12
K,011370,서한,(주)서한,Seohan,1701110023002.0,5028116195,19760512,1994/05/24,ac,"조종수, 정우필(각자 대표이사)",대구광역시 수성구 명덕로 415 서한빌딩,www.seo-han.co.kr,053 -741 -9980,053 -743 -0533,12
K,065710,서호전기,서호전기(주),"Seoho Electric Co.,Ltd.",1101110591928.0,1238126054,19880923,2002/07/16,ac,"이상호, 김승남(각자대표)",경기도 안양시 동안구  귀인로 9,www.seoho.com,031-463-6781,(031)468-3311,12
Y,008490,서흥,(주)서흥,"SUHEUNG CO.,LTD.",1243110004252.0,1308100576,19730130,1990/03/27,ac,양주환,충청북도 청주시 흥덕구 오송읍 오송생명로 61 -,www.suheung.com,043-249-4100,02-2217-2358,12
K,035890,서희건설,(주)서희건설,"SEOHEE CONSTRUCTION CO., LTD.",1101110335912.0,2208119330,19821022,1999/12/24,ac,"김팔수, 김원철(각자 대표이사)",경기도 하남시 미사강변중앙로 210 (망월동 1083-2) 메디피아타워 3층 304호,www.seohee.co.kr,02-3416-6635,02  -3416-6641,12
K,357550,석경에이티,주식회사 석경에이티,"Sukgyung AT Co., Ltd.",1350110108445.0,1348163122,20001218,2020/12/23,ac,임형섭,경기도 안산시 단원구 별망로459번길 24,www.sukgyung.com,031-493-0955,0314930956,12
K,003100,선광,(주)선광,"SUN KWANG Co.,Ltd",1201110000034.0,1218101455,19610125,1999/12/21,ac,이도희,인천 중구 항동 34-2,www.sun-kwang.co.kr,032 -8806-562,032-880-6570,12
Y,007610,선도전기,선도전기(주),"SEONDO ELECTRIC CO.,LTD",1301110007989.0,1348102431,19720122,1989/11/30,ac,권  혁,경기도 안산시 단원구 시화벤처로 444 (성곡동),www.seondo.co.kr,031-491-2284,031-491-1966,12
K,067370,선바이오,선바이오(주),"SunBio, Inc.",1101111424243.0,2138632344,19970610,2022/10/05,ac,노광,인천광역시 남동구 은봉로 129 -,www.sunbio.com,032-812-5467,031-423-5430,12
K,217620,선샤인푸드,선샤인푸드(주),Sunshine Food Inc.,1101115680643.0,8968100036,20150330,2015/06/10,ac,김대은,인천광역시 남동구 호구포로 194 제15층 제1509호 (고잔동),www.sunshinefood.co.kr,032-819-6870,032-819-6870,12
Y,002820,SUN&L,(주)선앤엘,"SUN&L CO.,LTD",1101110027593.0,1098133530,19591017,1976/05/22,ac,이윤규,인천광역시 중구 월미로 96,sunandl.com/,032-770-3000,032-764-5121,12
K,171090,선익시스템,(주)선익시스템,"SUNIC SYSTEM Co., Ltd.",1101110700555.0,1258113079,19900524,2017/09/20,ac,"박재규, 김혜동 (각자 대표이사)",경기도 수원시 권선구 산업로155번길 293(고색동),www.sunic.co.kr,02-8012-1600,031-217-4476,12
Y,136490,선진,(주)선진,"SUNJIN CO., LTD.",1344110046664.0,1268636352,20110104,2011/02/16,ac,이범권,경기도 이천시  대월면 사동로 76,www.sj.co.kr,031-637-1180,02-487-1411,12
