corp_code,corp_name,corp_name_eng,krx_code,stock_code,stock_name,corp_cls,corp_cls_l,jurir_no,bizr_no,ceo_nm,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,lst_dt,acc_mt,sec_cls,market_div,stock_type,par_val,iss_shr,modify_date
00112332,미래에셋생명보험(주),"MIRAE ASSET Life Insurance CO., Ltd.",KR7085620003,085620,미래에셋생명,Y,KOSPI,1601110014483,3058108605,"김재식, 황문규",서울특별시 영등포구 국제금융로 56 미래에셋대우빌딩,life.miraeasset.com,,02-1588-0220,02-3271-5023,65110,19880307,2015/07/08,12,주권,,보통주,5000,177016189,20240329
00111722,미래에셋증권(주),"MIRAE ASSET SECURITIES CO.,LTD.",KR7006800007,006800,미래에셋증권,Y,KOSPI,1101110011679,1168105556,"김미섭, 허선호",서울특별시 중구 을지로5길 26 미래에셋 센터원빌딩 이스트타워,securities.miraeasset.com,ci.securities.miraeasset.com,02-1588-6800,02-3774-6705,66121,19700923,1975/09/30,12,주권,,보통주,5000,570316408,20231207
00447760,(주)미래컴퍼니,meerecompanyIncorporated,KR7049950009,049950,미래컴퍼니,K,KOSDAQ,1101110911192,2118196221,김준구,경기도 화성시  양감면 정문송산로 69-12,www.meerecompany.com,,(031)350-9801,031-352-8871,29271,19921230,2005/01/04,12,주권,우량기업부,보통주,500,8817884,20220225
01047840,미스터블루(주),Mr. Blue Corporation,KR7207760000,207760,미스터블루,K,KOSDAQ,1101115535038,1078830967,조승진,서울특별시 강서구 양천로 570 17~19 층,www.mrbluecorp.com/,http://www.mrblue.com,02-337-0610,02-337-0610,63991,20141010,2014/12/12,12,주권,중견기업부,보통주,100,83079783,20230220
00195229,(주)미스토홀딩스,Misto Holdings Corporation,KR7081660003,081660,미스토홀딩스,Y,KOSPI,1101110792667,1148144271,윤근창,"서울특별시 성북구 보문로 35 9층, 10층",www.mistoholdings.com,,02-1533-6400,02-3470-9548,464,19910723,2010/09/28,12,주권,,보통주,1000,60095839,20250428
00121932,미원상사(주),"MIWON COMMERCIAL CO.,LTD",KR7002840007,002840,미원상사,Y,KOSPI,1301110007707,1348102843,"홍창식, 강신우(각자대표)",경기도 안산시 단원구  원시로 49 (목내동),www.mwc.co.kr,,031-472-9120,031-472-9234,204,19591103,1989/09/25,12,주권,,보통주,500,4750000,20230329
01234297,미원스페셜티케미칼(주),"Miwon Specialty Chemical Co., Ltd.",KR7268280005,268280,미원에스씨,Y,KOSPI,2101110123944,7788700797,"김형웅, 배원",전라북도 완주군 봉동읍 완주산단1로 167,www.miramer.co.kr,,063-260-1500,031-471-4334,201,20170501,2017/05/22,12,주권,,보통주,500,5000000,20220225
00706715,미원홀딩스(주),"Miwon Holdings Co.,Ltd.",KR7107590002,107590,미원홀딩스,Y,KOSPI,2101110063190,4028181192,"김정돈, 손응주",경기도 용인시 수지구 포은대로59번길 20 -,-,,031-479-9313,031-471-4334,649,20090202,2009/03/02,12,주권,,보통주,500,2320000,20230331
00855163,미원화학(주),"MIWON CHEMICALS CO., LTD.",KR7134380005,134380,미원화학,Y,KOSPI,2301110172244,6108604700,"김정만, 김태호 (각자대표)",울산광역시 남구  장생포로 247,www.miwonchemicals.com,,031-479-9200,,20421,20110103,2011/02/15,12,주권,,보통주,1000,2199268,20230322
00122056,미창석유공업(주),"MICHANG OIL IND CO.,LTD",KR7003650009,003650,미창석유공업,Y,KOSPI,1801110000537,6018108046,유재순,부산광역시 영도구 해양로 241 미창석유,www.michang.co.kr,,051-403-6441,051-403-6440,19221,19621227,1989/09/27,12,주권,,보통주,5000,1739672,20241205
00366942,(주)미코,MiCo Ltd.,KR7059090001,059090,미코,K,KOSDAQ,1346110012744,1258129377,이석윤,경기도 안성시 대덕면 모산로 53 -,www.mico.kr,,031-610-7967,031-612-6237,261,19990716,2002/01/15,12,주권,중견기업부,보통주,500,33416778,20230113
00965813,(주)미투온,"ME2ON CO., LTD",KR7201490000,201490,미투온,K,KOSDAQ,1101114358382,1208755019,손창욱,서울특별시 강남구 선릉로 577 4층(역삼동),www.me2on.com,https://www.me2on.com/board/board.php?bo_table=irdata,02-515-2864,02-515-2865,5821,20100601,2016/10/10,12,주권,중견기업부,보통주,500,30390092,20241209
01374717,(주)미트박스글로벌,MeatBox Global Inc.,KR7475460002,475460,미트박스,K,KOSDAQ,1311110375757,1298687864,김기봉,서울특별시 강남구 테헤란로34길 22(역삼동) 미트박스빌딩,www.meatbox.co.kr,,02-2015-1922,02-562-8089,639,20140519,2025/01/23,12,주권,중견기업부,보통주,100,5605650,20250123
01689035,주식회사 민테크,"Mintech Co., Ltd.",KR7452200009,452200,민테크,K,KOSDAQ,1601110401242,4368800186,홍영진,대전광역시 유성구 국제과학21로 62 -,www.g-mintech.co.kr,,042-719-8893,0427198895,27212,20150616,2024/05/03,12,주권,기술성장기업부,보통주,100,23619800,20241127
01046708,바디텍메드(주),Boditech Med Inc.,KR7206640005,206640,바디텍메드,K,KOSDAQ,1101115527168,1078830220,최의열,강원도 춘천시 동내면 거두단지1길 43 -,www.boditech.co.kr,,033-243-1400,02-2004-4010,213,20140930,2014/12/29,12,주권,우량기업부,보통주,1000,23486560,20220802
00122205,(주)바른손,Barunson,KR7018700005,018700,바른손,K,KOSDAQ,1101110413990,1148165451,"강신범, 문양권","경기도 수원시 영통구 대학3로 1 5층 (이의동, 광교K타워)",www.barunson.co.kr,https://www.barunson.co.kr/kr,031-727-9712,031-727-9728,464,19851227,1994/03/18,12,주권,중견기업부,보통주,1000,35119757,20250331
00259590,(주)바른손이앤에이,Barunson Entertainment & Arts Corporation,KR7035620004,035620,바른손이앤에이,K,KOSDAQ,1101111354961,2208141526,"문양권, 최윤희",서울특별시 용산구 한남대로 130 볼보빌딩 3층,www.barunsonena.com/,,070-7609-1437,02-3444-2837,591,19961220,1999/08/13,12,주권,중견기업부,보통주,500,74439675,20250331
00216027,(주)바이넥스,"Binex Co., Ltd.",KR7053030003,053030,바이넥스,K,KOSDAQ,1801110058742,6038107005,이혁종,부산광역시 사하구 다대로 368-3,www.bi-nex.co.kr,,(051)261-6611,051-263-4171,212,19850605,2001/08/07,12,주권,중견기업부,보통주,500,32684188,20240701
00403793,(주)바이브컴퍼니,VAIV company Inc.,KR7301300000,301300,바이브컴퍼니,K,KOSDAQ,1101112021501,1208608334,김경서,서울특별시 용산구 독서당로 97 (한남동),www.vaiv.kr,,02-565-0531,02-565-0532,58222,20000708,2020/10/28,12,주권,기술성장기업부,보통주,500,13154712,20241010
00622787,(주)바이오노트,"BioNote, Inc.",KR7377740006,377740,바이오노트,Y,KOSPI,1348110324294,1238187177,조병기,경기도 화성시 삼성1로4길 22,www.bionote.co.kr,,031-211-0516,031-8003-0618,213,20030328,2022/12/22,12,주권,,보통주,500,102056048,20221222
00326731,(주)바이오니아,BIONEERCORPORATION,KR7064550007,064550,바이오니아,K,KOSDAQ,1601110032542,3018127217,박한오,대전광역시 유성구 테크노2로 71 (주)바이오니아 글로벌센터,www.bioneer.co.kr,ir.bioneer.co.kr,042-936-8500,042-930-8600,213,19920828,2005/12/29,12,주권,벤처기업부,보통주,500,25810291,20240701
01117413,주식회사 바이오다인,"BIODYNE CO., LTD.",KR7314930009,314930,바이오다인,K,KOSDAQ,1101111786057,2148639452,임욱빈,서울특별시 성동구 아차산로5길 24-4,www.biodyne.asia/,,070-4185-8605,025380911,2719,19991008,2021/03/17,12,주권,기술성장기업부,보통주,500,29764103,20221229
01657197,주식회사 바이오비쥬,"BIOBIJOU Co., Ltd.",KR7489460006,489460,바이오비쥬,K,KOSDAQ,1201110947129,8708701049,양준호,경기도 하남시 하남대로 947 에이동 1516호,www.biobijou.co.kr/,,02-6235-9695,025119695,204,20180712,2025/05/20,12,주권,벤처기업부,보통주,500,15044430,20250520
00560982,주식회사 바이오솔루션,"Bio Solution Co.,Ltd.",KR7086820008,086820,바이오솔루션,K,KOSDAQ,1301110057421,1248169186,이정선,"서울특별시 노원구 공릉로 232 5층 (공릉동, 서울테크노파크)",www.biosolutions.co.kr/,www.biosolutions.co.kr/,02-3446-8884,02-3445-1380,211,20000114,2018/08/20,12,주권,기술성장기업부,보통주,500,24250662,20241002
00240857,(주)바이오스마트,"BioSmart Co., Ltd.",KR7038460002,038460,바이오스마트,K,KOSDAQ,1101110414302,2018149003,윤호권,서울특별시 성동구 광나루로 172-,www.bio-smart.com,,02-3218-9000,02-3218-9050,26293,19851230,2000/06/22,12,주권,우량기업부,보통주,500,26164438,20221206
01160974,주식회사 바이오에프디엔씨,"BIO-FD&C CO.,LTD.",KR7251120002,251120,바이오에프디엔씨,K,KOSDAQ,1201110388092,1318194024,"모상현, 정대현","인천광역시 연수구 송도미래로 30 A동 509호, 510호, 511호",www.biofdnc.com,,032-811-2027,032-822-2027,2110,20051111,2022/02/21,12,주권,기술성장기업부,보통주,500,8695700,20220405
01110058,주식회사 바이오인프라,"BioInfra Co.,Ltd.",KR7199730003,199730,바이오인프라,K,KOSDAQ,1358110139949,1358191937,이상득,"경기도 용인시 기흥구 흥덕중앙로 120 4층, 5층",bioinfrakorea.co.kr,,031-627-2800,1540-100-6270,70113,20070523,2023/03/02,12,주권,벤처기업부,보통주,500,4864367,20230329
00447502,(주)바이오톡스텍,"BiotoxtechCo.,Ltd.",KR7086040003,086040,바이오톡스텍,K,KOSDAQ,1501110048707,3018145781,강종구,충청북도 청주시 청원구 오창읍 연구단지로 53,www.biotoxtech.com,,043-210-7777,043-210-7778,70113,20000823,2007/09/21,12,주권,벤처기업부,보통주,500,15958247,20221202
01157846,(주)바이오포트코리아,BIO PORT KOREA,KR7188040000,188040,바이오포트,K,KOSDAQ,1801110500991,6068189006,김성구,부산광역시 기장군 장안읍 반룡산단1로 36,www.biopk.co.kr,,051-722-5896,051-722-5886,108,20041111,2025/05/16,12,주권,벤처기업부,보통주,200,4428863,20250516
00636656,바이오플러스 주식회사,"BioPlus Co., Ltd",KR7099430001,099430,바이오플러스,K,KOSDAQ,1101112785355,1018194737,정현규,"경기도 성남시 중원구 사기막골로45번길 14, 18층 제에이-1801,1802호(상대원동, 성남 우림라이온스밸리2차",bioplus.co.kr,,070-7706-4437,031-741-1897,211,20030523,2021/09/27,12,주권,우량기업부,보통주,500,60539810,20230215
00232089,바이온(주),"BYON Co., Ltd.",KR7032980005,032980,바이온,K,KOSDAQ,1101110358956,1168100978,"박범진, 박정한(각자대표)",경기도 안산시 단원구 별망로 285 -,www.by-on.co.kr,http://www.by-on.co.kr/company/overview.php,02-516-0720,02-2088-0706,463,19831101,1997/08/06,12,주권,관리종목(소속부없음),보통주,500,22388995,20250731
01335790,바이젠셀 주식회사,ViGenCell Inc.,KR7308080001,308080,바이젠셀,K,KOSDAQ,1101115059773,1148707720,기평석,서울특별시 금천구 가산로9길 66 더리즌밸리 지식산업센터(가산동),www.vigencell.com/kr/index.asp,,02-3478-1686,02-533-7456,701,20130201,2021/08/25,12,주권,기술성장기업부,보통주,500,20449100,20250328
00264255,(주)바텍,"ValueAddedTechnologyCo.,Ltd.",KR7043150002,043150,바텍,K,KOSDAQ,1341110036348,1238128203,황규호,경기도 화성시  삼성1로2길 13(석우동),www.vatech.co.kr,www.vatech.co.kr/finance_overview,031-679-2000,031-8015-6197,271,19920404,2006/09/29,12,주권,우량기업부,보통주,500,14854256,20241203
01335851,주식회사 박셀바이오,Vaxcell-Bio Therapeutics,KR7323990002,323990,박셀바이오,K,KOSDAQ,2052110029832,4088185541,이제중 (단독 대표이사),전라남도 화순군 화순읍 산단길 12-55,www.vaxcell-bio.com,,061-373-0046,061-372-4946,70113,20100218,2020/09/22,12,주권,기술성장기업부,보통주,500,23257345,20250806
00122348,(주)방림,"PANGRIM CO.,LTD",KR7003610003,003610,방림,Y,KOSPI,1101110035108,1078111490,서재희 대표집행임원,서울특별시 마포구  월드컵북로 402 케이지아이티센터 18층,www.pangrim.com,,02-2085-2114,(02)2088-2007,132,19621205,1989/05/30,09,주권,,보통주,500,40202158,20220831
01182240,(주)배럴,"BARREL Co., Ltd.",KR7267790004,267790,배럴,K,KOSDAQ,1101114256924,1058739951,박영준,서울특별시 용산구 새창로44길 10 2층,www.getbarrel.com,,02-335-3176,02-517-3176,1419,20100107,2018/02/01,12,주권,벤처기업부,보통주,500,7888500,20250725
00360036,(주)백금티앤에이,BG T&A Co.,KR7046310009,046310,백금T&A,K,KOSDAQ,1101111353153,2298125504,"임학규, 김병남 (공동 대표이사)","경기도 군포시 엘에스로 153-18(산본동) L&C타워 4,5,6층",www.bgtna.com,www.bgtna.com,031-488-7900,031-488-5959,2642,19961217,2002/02/05,12,주권,우량기업부,보통주,500,16418641,20240603
00122551,(주)백산,"BAIKSAN CO.,LTD",KR7035150002,035150,백산,Y,KOSPI,1147110003729,1338123001,"김한준, 전제형(각자 대표이사)",경기도 시흥시 공단1대로27번길 47,www.baiksan.co.kr,,031-499-0044-9,031-499-0050,22214,19861006,1999/08/11,12,주권,,보통주,500,21001967,20250103
01398151,(주)밸로프,"VALOFE Co.,Ltd.",KR7331520007,331520,밸로프,K,KOSDAQ,1101117171731,7378101610,신재명,"서울특별시 금천구 디지털로 130 남성프라자 601, 602, 603호",없음,,02-3771-9284,,582,20190715,2019/10/29,12,주권,중견기업부,보통주,100,50864390,20240227
01138595,뱅크웨어글로벌(주),"Bankware Global Co., Ltd.",KR7199480005,199480,뱅크웨어글로벌,K,KOSDAQ,1101115141877,1068672164,"이경조, 이은중",서울특별시 중구 서소문로11길 19 B동 12층,bankwareglobal.com,bankwareglobal.com,02-501-6415,02-501-6416,58222,20100603,2024/08/12,12,주권,기술성장기업부,보통주,500,10101638,20240812
01605529,(주)버넥트,"VIRNECT Co., Ltd.",KR7438700007,438700,버넥트,K,KOSDAQ,2055110049363,1948100551,하태진,서울특별시 용산구 한강대로7길 10-15  버넥트 익스피리언스센터,www.virnect.com,,070-7733-2025,02-792-2025,58222,20161004,2023/07/26,12,주권,기술성장기업부,보통주,500,11144890,20250311
00378220,(주)버킷스튜디오,"BUCKET STUDIO Co.,Ltd.",KR7066410002,066410,버킷스튜디오,K,KOSDAQ,1101111646889,1208186617,강지연,서울특별시 강남구 언주로135길 21 (논현동),www.towin-global.com,,(02)3452-5079,02-3430-5095,612,19990205,2003/12/19,12,주권,관리종목(소속부없음),보통주,500,124052144,20230707
00122694,범양건영(주),"BUMYANG CONSTRUCTION CO.,LTD",KR7002410009,002410,범양건영,Y,KOSPI,1101110015861,3128109655,강병주,"부산광역시 동구 초량중로 114 105동 비102호, 비104호(초량동, 범양레우스 센트럴베이)",www.iby.co.kr,,041-573-5631,041-573-5634,411,19580821,1988/05/25,12,주권,,보통주,1000,27479820,20230328
01435489,범한퓨얼셀 주식회사,"Bumhan Fuel Cell Co.,Ltd.",KR7382900009,382900,범한퓨얼셀,K,KOSDAQ,1942110310912,7308601458,황정태,경상남도 창원시 마산회원구 자유무역4길 61,,,055-224-0500,,28111,20191231,2022/06/17,12,주권,벤처기업부,보통주,500,8761000,20240329
01043853,(주)베노티앤알,"BENO TNR, Inc.",KR7206400004,206400,베노티앤알,K,KOSDAQ,1101115518084,1078829363,정집훈,서울특별시 강남구 논현로 322 크리스역삼빌딩 5층,www.benotnr.com,www.benotnr.com,02-3461-2150,02-3461-2160,424,20140919,2014/12/10,12,주권,중견기업부,보통주,500,37510158,20230919
00267906,베뉴지(주),"VenueG Co.,Ltd.",KR7019010008,019010,베뉴지,K,KOSDAQ,1101110252405,1208114656,"김만진, 김창희(각자 대표이사)",서울특별시 강남구 선릉로62길 15,www.venueg.com,www.granddept.co.kr,02-3665-0101,02-2657-2249,47111,19790427,1993/11/05,12,주권,중견기업부,보통주,500,48200000,20250331
00813389,(주)베셀,"Vessel Co., Ltd.",KR7177350006,177350,베셀,K,KOSDAQ,1358110105388,1248621867,권현기,경기도 수원시 권선구 서수원로99번길 20 ㈜베셀,www.vessel21.com,,031-683-3953,031-235-9194,29272,20040617,2015/06/19,12,주권,벤처기업부,보통주,500,19653767,20250617
01453944,(주)벡트,"VECT Co., Ltd.",KR7457600005,457600,벡트,K,KOSDAQ,1101113429621,2208727579,유창수,서울특별시 강남구 역삼로 229 &nbsp,vect.co.kr,,02-555-3080,02-567-5559,26519,20060330,2024/12/16,12,주권,벤처기업부,보통주,100,13707500,20241216
01622331,주식회사 벨로크,Bellock Inc.,KR7424760007,424760,벨로크,K,KOSDAQ,1101118233415,6938702475,이정현,울산광역시 중구 종가8길 45 (복산동),www.bellock.co.kr,,052-248-7151,052-970-7151,620,20220317,2022/07/22,12,주권,벤처기업부,보통주,100,19665002,20230612
00122898,(주)벽산,BYUKSAN CORPORATION,KR7007210008,007210,벽산,Y,KOSPI,1101110113384,2038143780,김 성 식,"서울특별시 중구  퇴계로 307 광희동 1가, 광희빌딩",www.byucksan.com,,02-2260-6114,02-2279-9386,23999,19710409,1972/01/04,12,주권,,보통주,500,66860000,20221205
01124680,(주)보라티알,"BORATR CO., Ltd.",KR7250000007,250000,보라티알,K,KOSDAQ,1101115879030,4958800211,"김대영,허훈(각자대표)",서울특별시 강남구 강남대로 518 화이트518,www.boratr.co.kr,,02-538-3373,02-3443-0470,4632,20151102,2017/06/08,12,주권,우량기업부,보통주,500,6750733,20250401
00123107,(주)보락,"BOLAK CO.,LTD",KR7002760007,002760,보락,Y,KOSPI,1348110004474,1248134203,정기련,경기도 화성시  양감면 초록로 720-37,www.bolak.co.kr,,031-352-6455,031-352-4341,2049,19590817,1989/11/30,12,주권,,보통주,200,59900000,20221130
00123143,(주)보령,Boryung Corporation,KR7003850005,003850,보령,Y,KOSPI,1101110012560,2088100281,김정균,서울 종로구 원남동 보령빌딩 66-21,www.boryung.co.kr,https://pharm.boryung.co.kr/ir/resource.do,02-708-8000,02-742-6362,212,19631111,1988/10/24,12,주권,,보통주,500,85787207,20250304
01327746,보로노이(주),"Voronoi, Inc.",KR7310210000,310210,보로노이,K,KOSDAQ,1348110326191,3408100023,김현태,인천광역시 연수구 송도과학로 32 에스동 18층,voronoi.io,,032-830-4855,032-830-4856,701,20150224,2022/06/24,12,주권,기술성장기업부,보통주,500,18391421,20250502
00267881,보성파워텍(주),"BOSUNG POWER TECHNOLOGY CO., LTD.",KR7006910004,006910,보성파워텍,K,KOSDAQ,1301110007765,1348102237,임재황,충청북도 충주시 주덕읍 대창길 70 -,www.bosungpower.co.kr,,031 -491 -0311,031-491-5317,2511,19701121,1994/09/07,12,주권,벤처기업부,보통주,500,49129824,20211206
