ticker,company_name,EMSEC1,EMSEC1_비중(%),EMSEC2,EMSEC2_비중(%),EMSEC3,EMSEC3_비중(%),EMSEC4,EMSEC4_비중(%),EMTEC
041460,한국전자인증,Telecom Solutions,83.07,IT Services,16.93,,,,,"['Cybersecurity and Authentication Technologies', 'Telecommunications and IoT Technologies', 'Cloud Infrastructure']"
041510,에스엠,Entertainment,100,,,,,,,
041520,이엘씨,Special-purpose Machinery,56.96,Semiconductor Materials & Equipment,43.04,,,,,"['Semiconductor Materials', 'Process Automation', 'Industrial IoT']"
041590,플래스크,Home Furniture,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies', 'Education and Content Technologies']"
041650,상신브레이크,Auto Parts,100,,,,,,,"['Process Automation', 'Mobility and Smart Transportation Technologies']"
041830,인바디,Medical Equipment,100,,,,,,,
041910,폴라리스AI파마,Pharmaceuticals,100,,,,,,,['Biopharmaceuticals']
041920,메디아나,Medical Equipment,100,,,,,,,['Digital Therapeutics']
041930,동아화성,Home Appliances,52.34,Auto Parts,47.66,,,,,"['Battery & Energy Materials', 'Hydrogen Energy']"
041960,코미팜,Animal Health Products,100,,,,,,,"['Biopharmaceuticals', 'Genomics & Diagnostics']"
042000,카페24,Internet Services,100,,,,,,,"['Cloud Infrastructure', 'SaaS Platforms', 'Retail, Marketing and Customer Technologies']"
042040,케이피엠테크,Specialty Chemicals,100,,,,,,,"['Advanced Optical & Electronic Materials', 'Biopharmaceuticals']"
042110,에스씨디,Electronic Components,100,,,,,,,
042370,비츠로테크,Secondary Batteries,57.71,Electric Power,42.29,,,,,
042420,네오위즈홀딩스,Game Software,100,,,,,,,"['Retail, Marketing and Customer Technologies']"
042500,링네트,Telecom Equipment,100,,,,,,,"['Cloud Infrastructure', 'Generative AI', 'Telecommunications and IoT Technologies', 'Cybersecurity and Authentication Technologies']"
042510,라온시큐어,Telecom Solutions,72.11,Internet Services,27.89,,,,,"['Cybersecurity and Authentication Technologies', 'Blockchain and Distributed Ledger Technologies', 'Generative AI']"
042520,한스바이오메드,Medical Equipment,100,,,,,,,['Biopharmaceuticals']
042600,새로닉스,Electronic Components,70.38,Alternative Energy,29.62,,,,,['Solar & Wind Power']
042660,한화오션,Shipbuilding,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies', 'Solar & Wind Power', 'Cloud Infrastructure']"
042670,HD현대인프라코어,Construction Machinery,100,,,,,,,"['Process Automation', 'Construction, Plant and Heavy Industry Technologies']"
042700,한미반도체,Semiconductor Materials & Equipment,100,,,,,,,"['Process Automation', 'Semiconductor Materials', 'Industrial IoT']"
042940,상지건설,Building Construction,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies']"
043090,더테크놀로지,Telecom Equipment,100,,,,,,,"['Biopharmaceuticals', 'Telecommunications and IoT Technologies']"
043100,알파녹스,Medical Equipment,100,,,,,,,['Biopharmaceuticals']
043150,바텍,Medical Equipment,100,,,,,,,['Genomics & Diagnostics']
043200,파루,Alternative Energy,100,,,,,,,"['Solar & Wind Power', 'Process Automation', 'Industrial IoT']"
043220,티에스넥스젠,Specialized Construction,73.8,Electric Power,26.2,,,,,"['Construction, Plant and Heavy Industry Technologies', 'Genomics & Diagnostics']"
043260,성호전자,Power Equipment,72.78,Electronic Components,27.22,,,,,"['Solar & Wind Power', 'Hydrogen Energy', 'Energy Storage Systems', 'Battery & Energy Materials', 'Advanced Optical & Electronic Materials']"
043340,에쎈테크,Metal Processing,100,,,,,,,
043360,디지아이,Printing Services,47.22,Special-purpose Machinery,26.67,Electronic Equipment & Devices,26.1,,,"['Process Automation', 'Advanced Optical & Electronic Materials']"
043370,피에이치에이,Auto Parts,100,,,,,,,"['Process Automation', 'Industrial IoT']"
043590,웰킵스하이텍,Auto Parts,66.45,Semiconductor Manufacturing,33.55,,,,,"['Semiconductor Materials', 'Battery & Energy Materials', 'Mobility and Smart Transportation Technologies']"
043610,지니뮤직,Entertainment,75.96,Publishing,24.04,,,,,"['Retail, Marketing and Customer Technologies', 'Education and Content Technologies']"
043650,국순당,Beverages & Alcohol,100,,,,,,,
043710,서울리거,Healthcare Services,100,,,,,,,"['Genomics & Diagnostics', 'Digital Therapeutics']"
043910,자연과환경,Specialized Construction,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies', 'Green Energy and Environmental Technologies']"
044060,조광ILI,Special-purpose Machinery,100,,,,,,,
044180,KD,Building Construction,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies']"
044340,위닉스,Heavy Electrical Equipment,100,,,,,,,
044380,주연테크,Computers & Peripherals,100,,,,,,,"['Cloud Infrastructure', 'AI and Data Technologies', 'Cybersecurity and Authentication Technologies']"
044450,KSS해운,Marine Transport,100,,,,,,,
044480,빌리언스,Entertainment,74.42,Cosmetics,25.58,,,,,['Education and Content Technologies']
044490,태웅,Metal Processing,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies']"
044780,에이치케이,Special-purpose Machinery,100,,,,,,,"['Process Automation', 'Industrial IoT']"
044820,코스맥스비티아이,Health Supplements,100,,,,,,,
044960,이글벳,Animal Health Products,100,,,,,,,
044990,에이치엔에스하이텍,Electronic Components,100,,,,,,,"['Semiconductor Materials', 'Advanced Optical & Electronic Materials']"
045060,오공,Specialty Chemicals,100,,,,,,,"['High-performance Polymers & Functional Films', 'Process Automation', 'Advanced Optical & Electronic Materials']"
045100,한양이엔지,Engineering & Design Services,100,,,,,,,"['Semiconductor Materials', 'Construction, Plant and Heavy Industry Technologies', 'Advanced Optical & Electronic Materials']"
045300,성우테크론,Semiconductor Materials & Equipment,100,,,,,,,"['Semiconductor Materials', 'Process Automation', 'Industrial IoT']"
045340,토탈소프트,Transport Infrastructure,100,,,,,,,"['Process Automation', 'Real-time Analytics', 'Cloud Infrastructure', 'Edge Computing']"
045390,대아티아이,Special-purpose Machinery,100,,,,,,,"['Mobility and Smart Transportation Technologies', 'Telecommunications and IoT Technologies', 'Predictive AI', 'Real-time Analytics']"
045510,정원엔시스,Electronic Equipment & Devices,59.28,Trading Companies,23.14,IT Services,17.58,,,"['Cloud Infrastructure', 'SaaS Platforms']"
045520,크린앤사이언스,Home Appliances,57.07,Auto Parts,42.93,,,,,
045660,에이텍,Fintech,100,,,,,,,"['Predictive AI', 'Cybersecurity and Authentication Technologies', 'Finance and Risk Analytics Technologies']"
045970,코아시아,Electronic Components,100,,,,,,,"['Semiconductor Materials', 'Telecommunications and IoT Technologies', 'Advanced Optical & Electronic Materials']"
046070,코다코,Auto Parts,100,,,,,,,
046120,오르비텍,Aerospace,42.86,Waste & Remediation,39.81,Specialized Construction,17.33,,,
046210,HLB파나진,Medical Equipment,62.75,Biotechnology,37.25,,,,,"['Genomics & Diagnostics', 'Digital Therapeutics', 'Predictive AI']"
046310,백금T&A,Telecom Equipment,76.11,Electronic Equipment & Devices,23.89,,,,,['Telecommunications and IoT Technologies']
046390,삼화네트웍스,Entertainment,100,,,,,,,
046440,KG모빌리언스,Fintech,100,,,,,,,"['Finance and Risk Analytics Technologies', 'Education and Content Technologies']"
046890,서울반도체,Electronic Components,100,,,,,,,['Advanced Optical & Electronic Materials']
046940,우원개발,Civil Construction,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies']"
046970,우리로,Electronic Equipment & Devices,79.97,Telecom Equipment,20.03,,,,,"['Telecommunications and IoT Technologies', 'Cloud Infrastructure', 'Cybersecurity and Authentication Technologies']"
047040,대우건설,Building Construction,70.85,Civil Construction,29.15,,,,,"['Construction, Plant and Heavy Industry Technologies', 'Solar & Wind Power', 'Hydrogen Energy', 'Carbon Capture and Utilization']"
047050,포스코인터내셔널,Trading Companies,100,,,,,,,"['Hydrogen Energy', 'Energy Storage Systems', 'Battery & Energy Materials']"
047080,한빛소프트,Game Software,70.65,Specialty Retail,29.35,,,,,"['AI Accelerators', 'Telecommunications and IoT Technologies', 'Mobility and Smart Transportation Technologies']"
047310,파워로직스,Electronic Components,100,,,,,,,"['Battery & Energy Materials', 'Mobility and Smart Transportation Technologies', 'Advanced Optical & Electronic Materials']"
047400,유니온머티리얼,Electronic Components,64.52,Special-purpose Machinery,35.48,,,,,"['Advanced Optical & Electronic Materials', 'High-performance Polymers & Functional Films']"
047560,이스트소프트,General Software,67.74,Game Software,32.26,,,,,"['Generative AI', 'AI Accelerators', 'Cybersecurity and Authentication Technologies', 'Education and Content Technologies', 'Retail, Marketing and Customer Technologies', 'Real-time Analytics']"
047770,코데즈컴바인,Apparel & Accessories,100,,,,,,,
047810,한국항공우주,Aerospace,100,,,,,,,"['Mobility and Smart Transportation Technologies', 'Construction, Plant and Heavy Industry Technologies']"
047820,초록뱀미디어,Broadcasting,36.2,Hotels & Restaurants,35.93,Entertainment,27.87,,,
047920,HLB제약,Pharmaceuticals,100,,,,,,,['Biopharmaceuticals']
048410,현대바이오,Biotechnology,100,,,,,,,['Biopharmaceuticals']
048430,유라테크,Auto Parts,100,,,,,,,
048470,대동스틸,Metal Processing,100,,,,,,,
048530,인트론바이오,Biotechnology,100,,,,,,,"['Biopharmaceuticals', 'Genomics & Diagnostics']"
048550,SM C&C,Advertising,77.01,Entertainment,22.99,,,,,"['Retail, Marketing and Customer Technologies', 'Education and Content Technologies']"
048770,TPC,Special-purpose Machinery,100,,,,,,,"['Process Automation', 'Industrial IoT', 'Mobility and Smart Transportation Technologies', 'Biopharmaceuticals', 'Digital Therapeutics']"
048830,엔피케이,Synthetic Rubber & Plastics,100,,,,,,,['High-performance Polymers & Functional Films']
048870,시너지이노베이션,Medical Supplies,55.42,Biotechnology,26.04,Health Supplements,18.54,,,"['Genomics & Diagnostics', 'Biopharmaceuticals']"
048910,대원미디어,Entertainment,100,,,,,,,['Education and Content Technologies']
049070,인탑스,Electronic Equipment & Devices,100,,,,,,,"['Process Automation', 'Automotive Parts', 'Renewable Energy']"
049080,기가레인,Telecom Equipment,74.78,Semiconductor Materials & Equipment,25.22,,,,,"['Telecommunications and IoT Technologies', 'Semiconductor Materials']"
049120,파인디앤씨,Display Materials & Equipment,80.41,Electronic Components,19.59,,,,,"['Process Automation', 'Battery & Energy Materials']"
049180,셀루메드,Medical Equipment,100,,,,,,,"['Biopharmaceuticals', 'Genomics & Diagnostics', 'Battery & Energy Materials', 'Mobility and Smart Transportation Technologies']"
049430,코메론,Special-purpose Machinery,100,,,,,,,
049470,SGA,IT Services,100,,,,,,,"['Cloud Infrastructure', 'SaaS Platforms', 'Education and Content Technologies', 'Cybersecurity and Authentication Technologies']"
049480,오픈베이스,IT Services,100,,,,,,,"['Cybersecurity and Authentication Technologies', 'Cloud Infrastructure', 'SaaS Platforms', 'AI and Data Technologies']"
049520,유아이엘,Electronic Components,100,,,,,,,
049550,잉크테크,Printing Services,72.37,Specialty Chemicals,27.63,,,,,"['Advanced Optical & Electronic Materials', 'High-performance Polymers & Functional Films']"
049630,재영솔루텍,Electronic Components,100,,,,,,,['Advanced Optical & Electronic Materials']
049720,고려신용정보,Other Financial Services,100,,,,,,,
049770,동원F&B,Primary Processed Foods,100,,,,,,,
049800,우진플라임,General-purpose Machinery,100,,,,,,,"['Process Automation', 'High-performance Polymers & Functional Films']"
049830,승일,Rubber & Plastic Products,100,,,,,,,
049950,미래컴퍼니,Display Materials & Equipment,100,,,,,,,"['Semiconductor Materials', 'Advanced Optical & Electronic Materials', 'Process Automation']"
049960,쎌바이오텍,Health Supplements,100,,,,,,,"['Biopharmaceuticals', 'Genomics & Diagnostics']"
050090,비케이홀딩스,Advertising,100,,,,,,,
050110,캠시스,Electronic Components,100,,,,,,,"['Telecommunications and IoT Technologies', 'Genomics & Diagnostics']"
050120,ES큐브,Leisure Products,100,,,,,,,
050760,에스폴리텍,Synthetic Rubber & Plastics,100,,,,,,,['High-performance Polymers & Functional Films']
050860,아세아텍,Agricultural Machinery,100,,,,,,,"['Process Automation', 'Industrial IoT']"
050890,쏠리드,Telecom Equipment,100,,,,,,,['Telecommunications and IoT Technologies']
050960,수산아이앤티,Telecom Solutions,100,,,,,,,"['Cybersecurity and Authentication Technologies', 'Telecommunications and IoT Technologies']"
051160,지어소프트,E-commerce,52.52,IT Services,47.48,,,,,"['Cloud Infrastructure', 'Telecommunications and IoT Technologies', 'Retail, Marketing and Customer Technologies']"
051360,토비스,Display Panel Manufacturing,100,,,,,,,['Advanced Optical & Electronic Materials']
051370,인터플렉스,Electronic Components,100,,,,,,,
051380,피씨디렉트,Specialty Retail,100,,,,,,,
051390,YW,Consumer Goods Rental Services,100,,,,,,,
051490,나라엠앤디,Machine Tools,55.96,Electronic Components,44.04,,,,,"['Process Automation', 'Battery & Energy Materials']"
051500,CJ프레시웨이,Food Wholesale & Retail,100,,,,,,,
051600,한전KPS,Electric Power,100,,,,,,,"['Process Automation', 'Energy Storage Systems']"
051630,진양화학,Synthetic Rubber & Plastics,65.22,Rubber & Plastic Products,34.78,,,,,['High-performance Polymers & Functional Films']
051780,큐로홀딩스,Crude Oil Production,52.05,Beverages & Alcohol,47.95,,,,,
051900,LG생활건강,Cosmetics,41.85,Nondurable Household Products,31.37,Beverages & Alcohol,26.78,,,
051910,LG화학,Secondary Batteries,57.9,Petrochemicals,42.1,,,,,"['Battery & Energy Materials', 'Biopharmaceuticals', 'High-performance Polymers & Functional Films', 'Energy Storage Systems']"
051980,중앙첨단소재,Telecom Equipment,60.42,Building Materials,39.58,,,,,"['Construction, Plant and Heavy Industry Technologies', 'Telecommunications and IoT Technologies', 'Battery & Energy Materials']"
052020,에스티큐브,Specialty Retail,61.76,Cosmetics,38.24,,,,,['Biopharmaceuticals']
052220,iMBC,Broadcasting,81.26,Advertising,18.74,,,,,"['Recommendation Systems', 'Real-time Analytics', 'AI Accelerators', 'Telecommunications and IoT Technologies']"
052260,현대바이오랜드,Cosmetics,76.07,Health Supplements,23.93,,,,,"['Biopharmaceuticals', 'Genomics & Diagnostics', 'Digital Therapeutics', 'Advanced Optical & Electronic Materials', 'High-performance Polymers & Functional Films']"
052300,오션인더블유,Ceramic Products,72.65,Real Estate Development & Management,27.35,,,,,
052330,코텍,Display Panel Manufacturing,100,,,,,,,
052400,코나아이,Fintech,100,,,,,,,"['Blockchain and Distributed Ledger Technologies', 'Telecommunications and IoT Technologies', 'Cybersecurity and Authentication Technologies', 'Cloud Infrastructure', 'Mobility and Smart Transportation Technologies']"
052420,오성첨단소재,Display Materials & Equipment,100,,,,,,,['High-performance Polymers & Functional Films']
052460,아이크래프트,Telecom Equipment,100,,,,,,,"['AI Accelerators', 'Cloud Infrastructure', 'Telecommunications and IoT Technologies']"
052600,한네트,Fintech,56.02,Business Support Services,43.98,,,,,"['Process Automation', 'Finance and Risk Analytics Technologies']"
052670,제일바이오,Animal Health Products,100,,,,,,,
052690,한전기술,Plant Engineering,100,,,,,,,"['Construction, Plant and Heavy Industry Technologies', 'Hydrogen Energy', 'Energy Storage Systems', 'Solar & Wind Power']"
052710,아모텍,Telecom Equipment,46.61,Special-purpose Machinery,34.57,Electronic Components,18.82,,,"['Semiconductor Materials', 'Telecommunications and IoT Technologies', 'Mobility and Smart Transportation Technologies']"
052770,아이톡시,Game Software,100,,,,,,,"['Retail, Marketing and Customer Technologies']"
